Name,Link,Image_link,Price,Number_of_ratings,Discount,Fastes_delivery_date,Bought_last_month,About_iten,Fastest_delivery_date,About_item
Apple iPhone 15 (128 GB) - Black,https://www.amazon.in/Apple-iPhone-15-128-GB/dp/B0CHX1W1XY/ref=sr_1_3?dib=eyJ2IjoiMSJ9.8-aKrERwPzdGyJWfWOa56I-1ghRtBzwyC2PtRWYX30-4nrBHk0q7-6xivRGXMniw5kx_vdtsXnWgDpbdvcMp9cEJxFNluIQneY__A6MK-7MlwYiTJz5foX8_UpivoynM9w9wuO2UlHw4aQm75EXoDG9PU0YP6lYeEBVrHL6_VS4L9hiMnqMZ9lRhcwvnyZqJHVTY5EwNcQndCUDOHm8P03Uom_QZtnimW3TxOdqjkrQ.1u27sxWcoiRYVT_6I66sQsNenL5BpP6JTUi5P82lxLo&dib_tag=se&keywords=iphone+15&qid=1710023191&sr=8-3,,"72,200",813 ratings,-10%,,500+ bought,,"Tuesday, 12 March","DYNAMIC ISLAND COMES TO IPHONE 15 — Dynamic Island bubbles up alerts and Live Activities — so you don’t miss them while you’re doing something else. You can see who’s calling, track your next ride, check your flight status, and so much more.INNOVATIVE DESIGN — iPhone 15 features a durable color-infused glass and aluminum design. It’s splash, water, and dust resistant. The Ceramic Shield front is tougher than any smartphone glass. And the 6.1"" Super Retina XDR display is up to 2x brighter in the sun compared to iPhone 14.48MP MAIN CAMERA WITH 2X TELEPHOTO — The 48MP Main camera shoots in super-high resolution. So it’s easier than ever to take standout photos with amazing detail. The 2x optical-quality Telephoto lets you frame the perfect close-up.NEXT-GENERATION PORTRAITS — Capture portraits with dramatically more detail and color. Just tap to shift the focus between subjects — even after you take the shot.POWERHOUSE A16 BIONIC CHIP — The superfast chip powers advanced features like computational photography, fluid Dynamic Island transitions, and Voice Isolation for phone calls. And A16 Bionic is incredibly efficient to help deliver great all-day battery life."
Apple iPhone 15 (256 GB) - Black,https://www.amazon.in/Apple-iPhone-15-256-GB/dp/B0CHX2WQLX/ref=sr_1_4?dib=eyJ2IjoiMSJ9.8-aKrERwPzdGyJWfWOa56I-1ghRtBzwyC2PtRWYX30-4nrBHk0q7-6xivRGXMniw5kx_vdtsXnWgDpbdvcMp9cEJxFNluIQneY__A6MK-7MlwYiTJz5foX8_UpivoynM9w9wuO2UlHw4aQm75EXoDG9PU0YP6lYeEBVrHL6_VS4L9hiMnqMZ9lRhcwvnyZqJHVTY5EwNcQndCUDOHm8P03Uom_QZtnimW3TxOdqjkrQ.1u27sxWcoiRYVT_6I66sQsNenL5BpP6JTUi5P82lxLo&dib_tag=se&keywords=iphone+15&qid=1710023191&sr=8-4,,,,,,,,,
Apple iPhone 15 (128 GB) - Blue,https://www.amazon.in/Apple-iPhone-15-128-GB/dp/B0CHX2F5QT/ref=sr_1_5?dib=eyJ2IjoiMSJ9.8-aKrERwPzdGyJWfWOa56I-1ghRtBzwyC2PtRWYX30-4nrBHk0q7-6xivRGXMniw5kx_vdtsXnWgDpbdvcMp9cEJxFNluIQneY__A6MK-7MlwYiTJz5foX8_UpivoynM9w9wuO2UlHw4aQm75EXoDG9PU0YP6lYeEBVrHL6_VS4L9hiMnqMZ9lRhcwvnyZqJHVTY5EwNcQndCUDOHm8P03Uom_QZtnimW3TxOdqjkrQ.1u27sxWcoiRYVT_6I66sQsNenL5BpP6JTUi5P82lxLo&dib_tag=se&keywords=iphone+15&qid=1710023191&sr=8-5,,,,,,,,,
